"playerID","SUM(B.G)","SUM(B.AB)","SUM(B.R)","Sum(B.H)","Sum(B.2B)","Sum(B.3B)","Sum(B.HR)","Sum(B.SB)","Sum(B.CS)","Sum(B.BB)","Sum(B.SO)","Sum(B.IBB)","Sum(B.HBP)","Sum(B.SH)","Sum(B.SF)","Sum(B.GIDP)","Sum(P.W)","Sum(P.L)","Sum(P.SHO)","Sum(P.SV)","Sum(P.ER)","Sum(P.BB)","Sum(P.SO)","AVG(P.BAOpp)","AVG(P.ERA)","Sum(P.HBP)","Sum(P.BFP)","Sum(P.GF)","Sum(P.SH)","Sum(P.SF)","Sum(P.GIDP)","Sum(A.gameNum)","classification"
"billija01",6664,7826,294,868,112,0,0,0,0,378,2884,0,0,966,14,140,2030,1582,378,210,13286,10500,15974,0.2778571428571431,4.517857228006635,1372,132818,1162,0,0,0,0,"Nominated"
"cardejo02",2017,6964,936,1913,333,46,138,329,139,608,807,38,26,37,61,147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"harrebu01",3066,9488,1078,2240,272,90,14,254,120,1266,1306,62,44,188,46,106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"davalvi01",1458,4017,509,1122,160,37,36,125,58,212,422,29,10,32,25,43,0,0,0,0,19,38,0,1,0,0,76,0,0,0,0,0,"Nominated"
"knowlda01",13022,2125,34,255,0,17,0,0,0,153,731,0,17,170,17,17,1122,1258,17,2431,6426,8160,11577,0.2552941176470587,3.9041176473393158,646,79186,7089,0,0,0,0,"Nominated"
"bondsbo01",61017,232419,41514,62238,9966,2178,10956,15213,5577,30162,57981,2475,1749,528,2112,3531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"marshmi01",24650,6086,374,1190,34,0,34,0,0,578,1122,0,34,612,68,68,3298,3808,34,6392,16456,17476,29920,0.266470588235294,3.9982352817759796,1054,198628,18666,0,0,0,0,"Nominated"
"bandosa01",8076,28240,3928,7160,1156,152,968,300,184,4124,3692,276,300,260,228,596,0,0,0,0,128,0,0,0.23000000000000032,6,0,832,0,0,0,0,0,"Nominated"
"groteje01",2842,8678,704,2184,320,44,78,30,46,798,1200,154,52,94,66,262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"stonest01",3740,2409,99,242,22,0,0,0,0,121,1012,0,11,242,0,22,1177,1023,77,11,8668,7876,11715,0.24727272727272712,4.0018181584098125,440,84040,165,0,0,0,0,"Nominated"
"dandrra99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"stargwi01",16520,55489,8365,15624,2961,385,3325,119,112,6559,13552,1589,546,63,525,1001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"tiantlu01",489915,438615,30780,71820,11970,855,4275,855,855,11115,124830,0,855,35055,1710,8550,195795,147060,41895,12825,1094400,943920,2065680,0.23526315789471444,3.52736843259711,41895,12282075,43605,0,0,0,0,"Nominated"
"lylesp01",194184,16848,1728,3240,432,0,0,216,0,1080,5616,0,0,1080,0,0,21384,16416,0,51408,96120,103896,188568,0.24666666666667197,2.980000012450748,3024,1251504,136944,0,0,0,0,"Nominated"
"motama01",3072,7558,992,2298,250,104,62,100,84,578,640,86,56,190,72,198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"belanma01",2016,5784,676,1316,175,33,20,167,75,576,839,22,42,155,45,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"leebi03",5866,2758,168,574,42,14,28,0,0,14,882,0,0,140,0,14,1666,1260,140,266,10962,7434,9982,0.282857142857143,3.865000009536743,378,115794,980,0,0,0,0,"Nominated"
"mayle01",6213,22827,2877,6093,1020,93,1062,117,105,1461,4710,255,147,27,195,657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"smithre06",13909,49231,7861,14140,2541,399,2198,959,602,6230,7210,805,231,56,602,1050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"hraboal01",7098,728,52,104,0,13,0,0,0,52,221,0,13,104,0,0,832,455,0,1261,3237,4095,7124,0.2246153846153845,2.766923060783973,169,39728,3991,0,0,0,NULL,"Nominated"
"bahnsst01",10925,9101,418,1064,152,38,19,0,0,361,4275,0,19,817,19,76,2774,2831,304,380,19247,17556,25821,0.24736842105263207,3.815789429764999,646,203319,1710,0,0,0,NULL,"Nominated"
"grimsro02",4152,4236,252,540,48,0,0,0,0,72,1392,0,12,468,12,60,1488,1188,180,36,10356,6708,9000,0.2783333333333335,4.300833324591319,180,102528,204,0,0,0,0,"Nominated"
"hislela01",2394,8410,1304,2292,386,64,332,256,122,924,1882,74,78,64,84,190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"jacksgr01",15078,4956,420,672,42,21,42,0,0,147,1890,0,21,168,0,63,1806,1575,105,1659,10983,10731,18669,0.2552380952380946,4.296190471876235,441,120729,6111,0,0,0,0,"Nominated"
"jonesra01",6380,11980,740,1580,160,0,0,20,20,440,4700,0,0,1320,40,60,2000,2460,380,40,14700,10060,14700,0.26200000000000007,3.7039999961853027,360,161380,220,0,0,0,0,"Nominated"
"maybejo01",3240,10894,1466,2758,422,38,510,40,34,1762,1620,212,110,20,106,216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"mcgloly01",4160,5928,390,1027,221,0,0,0,0,143,1339,0,0,468,39,117,1118,1209,169,26,8619,7436,12207,0.28076923076923077,4.955384657933162,325,84097,481,0,0,0,0,"Nominated"
"medicdo01",4396,756,42,70,0,0,0,0,0,56,308,0,0,112,0,28,1736,1470,224,28,11704,8736,13370,0.31499999999999995,3.6228571449007307,490,118594,112,0,0,0,NULL,"Nominated"
"milnejo01",1215,3436,455,855,140,16,131,31,22,504,473,45,10,7,28,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"montawi01",1632,5843,645,1604,279,25,139,32,42,465,751,103,24,10,65,162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"rudijo01",4641,16668,2052,4404,861,117,537,75,45,1107,2610,177,105,195,153,387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"spencji01",1553,4908,541,1227,179,27,146,11,19,407,582,86,17,35,42,124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"unserde01",1799,5215,617,1344,179,42,87,64,60,481,675,62,9,65,43,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"wiseri01",18396,24048,2160,4680,756,180,540,0,0,972,8640,0,108,1440,108,252,6768,6516,1080,0,46116,28944,59292,0.2677777777777781,4.053333348698086,1584,473652,540,0,0,0,0,"Nominated"
"benchjo01",30212,107212,15274,28672,5334,336,5446,952,602,12474,17892,1890,266,154,1260,2814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"yastrca01",59544,215784,32688,61542,11628,1062,8136,3024,2088,33210,25074,3420,720,234,1890,5814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"perryga01",295125,403500,18000,52875,6375,0,2250,0,0,8250,138375,0,2250,42375,1125,7500,117750,99375,19875,4125,692250,517125,1325250,0.25039999999999774,3.3960000181198122,40500,8232375,12375,0,0,0,0,"Nominated"
"jenkife01",119700,161280,9720,26640,4860,1080,2340,0,180,7380,58680,0,0,11880,1260,1620,51120,40680,8820,1260,300420,179460,574560,0.2390000000000023,3.3890000343322755,15120,3312000,6660,0,0,0,0,"Nominated"
"kaatji01",1265040,1576260,147420,292320,55440,6300,20160,6300,1260,79380,462420,1260,8820,42840,8820,17640,356580,298620,39060,22680,2189880,1364580,3100860,0.27214285714290065,4.100714274815151,153720,23966460,128520,0,0,0,23520,"Nominated"
"campabe01",13968,52104,7086,13494,1878,516,474,3894,1194,3708,6852,90,384,1194,360,636,0,0,0,0,120,240,120,0.329999999999999,9,0,600,0,0,0,0,0,"Nominated"
"murcebo01",9540,33650,4860,9310,1425,225,1260,635,375,4310,4205,480,135,90,405,620,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"moneydo01",6880,24860,3192,6492,1208,144,704,320,204,2400,3464,180,160,360,212,484,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"tenacge01",1555,4390,653,1060,179,20,201,36,42,984,998,58,91,21,39,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"barrji01",5772,6156,336,996,180,24,12,24,0,180,1548,0,48,816,12,48,1212,1344,240,144,9792,5628,8892,0.2708333333333334,3.6883333126703897,360,103344,888,0,0,0,NULL,"Nominated"
"crowlte01",865,1518,174,379,62,1,42,3,0,222,181,21,7,6,15,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"fergujo01",1013,3001,407,719,121,11,122,22,12,562,607,64,9,17,35,86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"frymawo01",25000,24360,880,3360,240,0,80,40,0,560,7080,0,40,2520,80,80,5640,6200,1080,2320,40400,35600,63480,0.26899999999999985,4.557000023126602,2720,411640,6400,0,0,0,0,"Nominated"
"geronce01",1522,3780,460,977,161,50,51,82,40,354,746,83,31,39,25,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"goltzda01",4628,1222,13,130,0,0,0,0,0,130,637,0,13,156,0,13,1469,1417,169,104,10868,8398,14365,0.2738461538461541,3.9861538043388953,338,112164,507,0,0,0,NULL,"Nominated"
"matlajo01",14118,17199,1248,2223,117,0,0,0,0,2223,8463,0,39,1599,39,273,4875,4914,1170,117,32565,24882,59124,0.2530769230769228,3.4630769216097317,1014,381771,897,0,0,0,0,"Nominated"
"mayru01",9648,6138,216,756,162,0,0,0,0,396,2952,0,36,306,18,72,2736,2808,432,216,18126,17244,31680,0.23722222222222222,3.7533333433998957,756,196236,1314,0,0,0,NULL,"Nominated"
"mcbriba01",1071,3853,548,1153,167,55,63,183,63,248,457,28,40,22,39,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"robinbi02",1472,4364,536,1127,229,29,166,71,49,263,820,49,16,37,49,128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"ziskri01",2906,10288,1362,2954,490,52,414,16,30,1066,1820,104,24,14,82,276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"palmeji01",65664,55746,5928,9690,1026,114,342,114,0,1824,23598,0,0,3534,114,114,30552,17328,6042,456,142842,149454,252168,0.2315789473684231,3.322105282231381,4332,1836768,1710,0,0,0,0,"Elected"
"morgajo02",26490,92770,16500,25170,4490,960,2680,6890,1620,18650,10150,760,400,510,960,1050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"mcgratu01",31388,8132,532,1482,266,0,38,0,0,380,2166,0,38,798,38,76,3648,3496,38,6840,20064,22116,42142,0.23368421052631594,3.455263137817383,836,239894,20558,0,0,0,0,"Nominated"
"dentbu01",4176,13536,1353,3342,507,69,120,51,87,984,1047,27,45,363,147,237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"watsobo01",3664,12370,1604,3652,614,82,368,54,56,1306,1592,196,96,22,130,346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"mondari01",3972,12272,1900,3238,496,128,482,196,182,1848,3026,214,48,92,64,142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"pinielo01",1747,5867,651,1705,305,41,102,32,41,368,541,82,31,35,61,209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"rivermi01",1468,5629,785,1660,247,71,61,267,90,266,471,20,22,75,35,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"bibbyji01",4774,2926,210,434,84,0,70,0,0,182,1232,0,42,336,14,14,1554,1414,266,112,10066,10122,15106,0.2449999999999998,4.2228571346827914,560,102340,546,0,0,0,0,"Nominated"
"luzingr01",7284,26020,3520,7180,1376,96,1228,148,124,3380,5980,380,336,4,316,588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"remyje01",1154,4455,605,1226,140,38,7,208,99,356,404,10,4,116,32,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"torremi01",10479,8652,504,1344,168,21,0,21,21,210,2751,0,42,588,0,126,3885,3360,315,0,28140,28791,29484,0.2795238095238096,4.942380916504633,1239,276759,273,0,0,0,NULL,"Nominated"
"caldwmi01",7155,3240,165,510,105,0,0,0,0,60,930,0,0,330,15,120,2055,1950,345,270,15300,8955,14085,0.2673333333333337,3.708666721979777,525,152340,1155,0,0,0,NULL,"Nominated"
"howelro02",1112,3791,422,991,183,31,80,9,14,318,675,38,23,25,24,86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"moraljo01",733,1305,126,375,68,6,26,0,4,89,182,28,6,13,15,57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"otisam01",9990,36495,5460,10100,1870,330,965,1705,465,3785,5040,265,165,270,515,790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"scottto01",991,2803,331,699,111,28,17,125,69,186,464,27,16,17,25,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"singlke01",6246,21567,2955,6087,951,75,738,63,108,3789,3738,375,51,87,180,744,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"splitpa01",6450,1815,180,330,15,15,0,0,0,105,240,0,15,120,0,45,2490,2145,255,15,16230,11700,15855,0.2786666666666668,4.250666713714599,510,162360,195,0,0,0,NULL,"Nominated"
"stearjo01",3240,10724,1336,2784,608,40,184,364,204,1292,1176,100,100,92,120,320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"summech01",698,1371,199,350,63,4,54,15,13,188,244,17,19,3,12,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"tidrodi01",9300,1425,90,135,0,0,0,0,0,45,630,0,0,240,0,30,1500,1410,75,825,10725,8685,14625,0.26533333333333325,4.415333302815755,645,111180,3660,0,0,0,NULL,"Nominated"
"carewro01",44442,167670,25632,54954,8010,2016,1656,6354,3366,18324,18504,2592,450,2304,1152,3888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"fingero01",224910,42840,2380,7378,714,0,476,0,0,714,10710,0,0,4284,0,476,27132,28084,476,81158,130662,117096,309162,0.2511764705882437,4.314705883755403,9282,1652196,168742,0,0,0,0,"Nominated"
"staubru01",123942,408240,49938,114072,20958,1974,12264,1974,1386,52710,37296,8106,3318,2352,4998,12474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"oliveal01",16576,63343,8323,19201,3703,539,1533,588,448,3745,5292,833,574,119,665,1778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"bowala01",11235,42090,4935,10955,1310,495,75,1590,525,2370,2845,225,85,755,215,605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"koosmje01",24480,36600,1440,4360,480,40,80,40,0,1320,16720,0,80,4000,80,760,8880,8360,1320,680,57320,47920,102240,0.24949999999999978,3.584499979019165,2840,639840,1720,0,0,0,0,"Nominated"
"burroje01",3378,11072,1440,2886,460,40,480,32,44,1662,2270,130,30,8,126,296,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"hargrmi01",1666,5564,783,1614,266,28,80,24,37,965,550,75,53,44,67,154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"hebneri01",1908,6144,865,1694,273,57,203,38,40,687,741,95,74,44,67,105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"hootobu01",7696,11968,672,1472,288,0,64,0,16,704,3888,0,32,1872,32,96,2416,2176,464,112,15936,12784,23856,0.2475000000000001,3.6756250262260437,320,176400,560,0,0,0,0,"Nominated"
"jorgemi01",1633,3421,429,833,132,13,95,58,44,532,589,51,25,31,25,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"lowenjo01",1368,3476,510,881,137,18,116,128,78,446,596,30,9,27,30,58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"valenel01",894,3166,380,881,169,15,123,59,37,180,462,9,7,5,34,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"bailobo01",955,2937,339,775,107,23,9,90,36,187,164,10,20,42,20,51,0,0,0,0,22,11,0,0.35999999999999993,7.710000038146973,0,132,22,0,0,0,NULL,"Nominated"
"bumbral01",1496,5053,778,1422,220,52,54,254,92,471,709,30,21,44,30,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"dauerri01",1140,3829,448,984,193,3,43,6,13,297,219,7,14,44,34,128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"gamblos01",1584,4502,656,1195,188,31,200,47,37,610,546,62,43,12,30,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"gurala01",6885,561,17,51,0,0,0,0,0,34,255,0,0,51,0,0,2142,1649,272,238,14535,10200,13617,0.2741176470588236,4.5588235294117645,782,146132,1020,0,0,0,0,"Nominated"
"howear01",891,2626,268,682,139,23,43,10,10,275,287,47,9,16,25,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"kisonbr01",5820,6060,465,990,225,75,45,30,30,240,2370,0,45,495,15,75,1725,1320,120,180,11040,9930,16095,0.244,3.728000020980835,1020,115140,810,0,0,0,NULL,"Nominated"
"rogerst01",26390,57265,3055,7930,520,130,0,65,130,3965,17420,0,65,6565,65,650,10270,9880,2405,130,65065,56940,105365,0.24692307692307555,3.3153845897087684,2795,760630,195,0,0,0,0,"Nominated"
"wathajo01",860,2505,305,656,90,25,21,105,36,199,265,10,14,28,18,89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"zachrpa01",3223,3498,99,396,0,0,0,0,0,154,1408,0,0,363,22,121,759,737,77,33,5071,5445,7359,0.25909090909090915,3.6563636389645664,231,55550,484,0,0,0,0,"Nominated"
"zahnge01",4256,602,42,84,0,0,0,0,0,0,126,0,0,140,0,14,1554,1526,280,14,10766,7364,9870,0.267142857142857,4.449285668986184,266,109172,182,0,0,0,NULL,"Nominated"
"seaveto01",178728,347160,26136,53328,7392,1320,3168,1056,0,28512,128040,0,1056,31944,1056,5808,82104,54120,16104,264,401544,366960,960960,0.22500000000001433,3.036818200891668,20064,5113416,1584,0,0,0,0,"Elected"
"perezto01",174951,616014,80136,172116,31815,4977,23877,3087,2079,58275,117621,9450,2709,567,6678,16884,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"rosepe01",181662,716703,110415,217056,38046,6885,8160,10098,7599,79866,58293,8517,5457,2856,4029,12597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"fostege01",39540,140460,19720,38500,6140,940,6960,1020,620,13320,28380,2120,1040,60,1360,3920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"bluevi01",207264,208896,15096,21624,3672,0,1632,0,816,19992,110568,0,1224,21624,408,816,85272,65688,15096,816,494904,483480,887400,0.23176470588236042,3.5188235184725594,9384,5645496,4488,0,0,0,0,"Nominated"
"grichbo01",12048,41340,6198,10998,1920,282,1344,624,498,6522,7668,300,516,642,300,942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"bakerdu01",4078,14234,1928,3962,640,46,484,274,146,1524,1852,104,60,54,170,316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"kingmda01",5823,20031,2703,4725,720,75,1326,255,147,1824,5448,216,159,48,225,417,0,0,0,0,228,342,228,0.19999999999999984,9,0,1197,114,0,0,0,0,"Nominated"
"russebi01",6543,21954,2388,5778,879,171,138,501,207,1449,2001,318,108,396,153,522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"cedence01",8024,29240,4336,8348,1744,240,796,2200,716,2656,3752,332,224,128,284,668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"yeagest01",1269,3584,357,816,118,16,102,14,18,342,726,64,27,33,28,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"harrato01",8620,29608,4460,7816,1228,160,780,952,376,4612,3472,204,252,304,288,620,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"leonade01",3756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,1272,276,12,10776,7464,15876,0.2500000000000001,3.5899999936421714,624,109788,36,0,0,0,NULL,"Nominated"
"dennyjo01",4564,7980,616,1358,126,28,0,126,70,266,2296,0,14,882,42,56,1722,1512,252,0,11984,10892,16044,0.25357142857142895,3.44500001839229,756,127078,0,0,0,0,NULL,"Nominated"
"forscke01",16672,12256,512,1664,192,0,0,32,0,512,5216,0,0,1248,0,96,3648,3616,576,1632,25472,18752,33504,0.25625000000000053,3.664374992251396,1504,283264,5664,0,0,0,0,"Nominated"
"maddoga01",1749,6331,777,1802,337,62,117,248,92,323,781,60,36,25,60,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"oglivbe01",5262,17739,2352,4845,831,99,705,261,210,1680,2556,315,105,63,207,366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"thomago01",1436,4677,681,1051,212,13,268,50,49,697,1339,41,18,41,53,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"vuckope01",3146,2288,165,363,77,0,0,11,0,33,539,0,0,264,22,33,1023,759,88,110,6512,5995,9702,0.27090909090909077,4.643636400049383,385,68079,737,0,0,0,NULL,"Nominated"
"jacksre01",39480,138096,21714,36176,6482,686,7882,3192,1610,19250,36358,2296,1344,182,952,2562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"niekrph01",562900,999050,52000,169000,27300,650,4550,0,650,11050,204100,0,7800,83850,7800,22750,206700,178100,29250,18850,1307800,1175850,2172300,0.25269230769229273,4.09846156835556,79950,14740050,53950,0,0,0,0,"Nominated"
"garvest01",349800,1325250,171450,389850,66000,6450,40800,12450,9300,71850,150450,16950,4350,4950,13500,37650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"madlobi01",5418,19782,2760,6024,1044,102,489,522,270,1815,1530,363,204,108,207,570,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"ceyro01",12438,42972,5862,11208,1968,126,1896,144,174,6072,7410,702,372,156,492,1110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
